trajectory_id,x0,v0,t,x_clean,v_clean,x,v
34,1.863,-0.378,9.45945945945946,-0.11728806040964557,5.853394694999951,-0.11802845901174881,5.852556862928444
34,1.863,-0.378,9.46946946946947,-0.05864718782077695,5.862086158426102,-0.058362406388149955,5.861935295271953
34,1.863,-0.378,9.47947947947948,5.167837987554019e-05,5.864980863880187,0.0010489972893248766,5.8657170098996545
34,1.863,-0.378,9.48948948948949,0.058750493477273305,5.862075948915968,0.058390271577374836,5.860762266855189
34,1.863,-0.378,9.4994994994995,0.11739121280691224,5.853374286075571,0.11765206821408279,5.854940992072612
34,1.863,-0.378,9.50950950950951,0.17591584915262667,5.838884480048954,0.174980612959948,5.839798908522119
34,1.863,-0.378,9.51951951951952,0.23426653008758516,5.818620859165106,0.23269904953700532,5.8194917499215775
34,1.863,-0.378,9.52952952952953,0.292385555201776,5.792603461223403,0.2927872402676487,5.792985932858354
34,1.863,-0.378,9.53953953953954,0.3502154531593933,5.760858013679106,0.35109508689163693,5.7599544121297015
34,1.863,-0.378,9.54954954954955,0.40769903852970113,5.72341590820262,0.4057854222687024,5.724428009010433
34,1.863,-0.378,9.55955955955956,0.46477946833517947,5.6803141696376604,0.4646881454088964,5.679994438821882
34,1.863,-0.378,9.56956956956957,0.5214002982610326,5.631595419389018,0.5218325343502567,5.629906891415405
34,1.863,-0.378,9.57957957957958,0.5775055384704781,5.577307833276135,0.5777948837301843,5.577387412608529
34,1.863,-0.378,9.58958958958959,0.6330397089706223,5.51750509389417,0.6324496151994853,5.5163460701739435
34,1.863,-0.378,9.5995995995996,0.6879478944741737,5.452246337529645,0.687995472441589,5.451641254635276
34,1.863,-0.378,9.60960960960961,0.742175798702744,5.38159609568319,0.7431021826920048,5.382302807137497
34,1.863,-0.378,9.61961961961962,0.7956697980780387,5.305624231257193,0.7948099643324362,5.3055046038794735
34,1.863,-0.378,9.62962962962963,0.8483769947478441,5.224405869471459,0.8499318588858584,5.224368421674153
34,1.863,-0.378,9.63963963963964,0.9002452688943761,5.138021323575204,0.8988573493167746,5.139189723252005
34,1.863,-0.378,9.64964964964965,0.9512233302732643,5.046556015428829,0.9521211062789214,5.044299899025853
34,1.863,-0.378,9.65965965965966,1.0012607689322093,4.950100391034017,1.0013147648139291,4.951225280181507
34,1.863,-0.378,9.66966966966967,1.050308105059156,4.848749831095679,1.0497933313523737,4.848897318753169
34,1.863,-0.378,9.67967967967968,1.0983168379106945,4.742604556704191,1.0964750223302306,4.742535408756127
34,1.863,-0.378,9.68968968968969,1.1452394937723007,4.631769530231184,1.1464296872343955,4.631731809845658
34,1.863,-0.378,9.6996996996997,1.1910296729029963,4.516354351536892,1.190095586341897,4.516994138618014
34,1.863,-0.378,9.70970970970971,1.2356420954180012,4.396473149591695,1.2356121152637136,4.397499104831518
34,1.863,-0.378,9.71971971971972,1.2790326460640113,4.272244469619023,1.2795036776722997,4.27200806089823
34,1.863,-0.378,9.72972972972973,1.3211584178428233,4.143791155871223,1.323537656432587,4.143656984740378
34,1.863,-0.378,9.73973973973974,1.3619777544401686,4.011240230154302,1.3616220784350608,4.0118491761497
34,1.863,-0.378,9.74974974974975,1.4014502914178022,3.8747227662216814,1.4015013445497746,3.872624689528192
34,1.863,-0.378,9.75975975975976,1.4395369961281126,3.7343737601611515,1.439951064473302,3.734275061844665
34,1.863,-0.378,9.76976976976977,1.4762002063117812,3.590331996903205,1.4763166251720412,3.5908300792478336
34,1.863,-0.378,9.77977977977978,1.511403667340327,3.442739912982751,1.5106423988571136,3.4422465994191005
34,1.863,-0.378,9.78978978978979,1.5451125680667066,3.2917434556899225,1.546597881614481,3.2909448454431978
34,1.863,-0.378,9.7997997997998,1.577293575248519,3.1374919387492466,1.5768326392989025,3.137339603452184
34,1.863,-0.378,9.80980980980981,1.6079148665097767,2.980137894669902,1.6083829923301605,2.97955296005098
34,1.863,-0.378,9.81981981981982,1.636946161808646,2.819836923913061,1.6367292715961603,2.819591272050578
34,1.863,-0.378,9.82982982982983,1.664358753380044,2.6567475410254677,1.66375290702584,2.6562754270934605
34,1.863,-0.378,9.83983983983984,1.690125534123477,2.491031017891407,1.6911737769527964,2.4925926541472223
34,1.863,-0.378,9.84984984984985,1.7142210244080565,2.3228512242580663,1.7144839705956114,2.321711696735708
34,1.863,-0.378,9.85985985985986,1.7366213972681783,2.152374465691981,1.734437041914147,2.1532092462599173
34,1.863,-0.378,9.86986986986987,1.7573045019649574,1.9797693191268102,1.7576022520455268,1.9791820905049902
34,1.863,-0.378,9.87987987987988,1.776249885890114,1.8052064661650549,1.7756227964539884,1.8055322817209123
34,1.863,-0.378,9.88988988988989,1.7934388147906541,1.6288585242985634,1.791849978269481,1.6295055507609837
34,1.863,-0.378,9.8998998998999,1.8088542912943453,1.4508998762147212,1.8098108341813683,1.4524302761544106
34,1.863,-0.378,9.90990990990991,1.8224810717176658,1.2715064973571168,1.8217175165605008,1.2718994171469353
34,1.863,-0.378,9.91991991991992,1.8343056811396108,1.0908557819112024,1.8345680436767415,1.0904593561041598
34,1.863,-0.378,9.92992992992993,1.8443164267264454,0.9091263673870205,1.8452362472660684,0.9091921414693195
34,1.863,-0.378,9.93993993993994,1.8525034092942314,0.7264979579724653,1.8522609429349428,0.7284164347539686
34,1.863,-0.378,9.94994994994995,1.8588585330976932,0.5431511468317516,1.859109740557619,0.5433145998223763
34,1.863,-0.378,9.95995995995996,1.8633755138357424,0.3592672375248144,1.8626947143886698,0.357959413299033
34,1.863,-0.378,9.96996996996997,1.8660498848657452,0.1750280647242298,1.867153808055509,0.1746447737651785
34,1.863,-0.378,9.97997997997998,1.8668790016203882,-0.009384185593057703,1.8666972554293784,-0.009793238440857274
34,1.863,-0.378,9.98998998998999,1.865862044222774,-0.19378715630139773,1.8663995194472656,-0.1930571878530407
34,1.863,-0.378,10.0,1.863000018297161,-0.37799849945133757,1.86450541300717,-0.37922048574299677
35,1.234,-0.35,0.0,1.234,-0.35,1.2334922258402956,-0.3487564743757311
35,1.234,-0.35,0.01001001001001001,1.2298869499093754,-0.47171968734615227,1.2301004707451793,-0.47189188746497107
35,1.234,-0.35,0.02002002002002002,1.2245577189594992,-0.5929729119359013,1.2242772990684787,-0.5918656166509026
35,1.234,-0.35,0.03003003003003003,1.2180175769913895,-0.7136397718133164,1.2181084967482831,-0.7124894127140433
35,1.234,-0.35,0.04004004004004004,1.2102729912624632,-0.8336009448526227,1.210420578782056,-0.832491485423657
35,1.234,-0.35,0.050050050050050046,1.201331620051351,-0.9527378067505788,1.2015461106115857,-0.9525900627817542
35,1.234,-0.35,0.06006006006006006,1.1912023050849643,-1.0709325483288086,1.190275341361002,-1.0706019580058574
35,1.234,-0.35,0.07007007007007007,1.179895062795301,-1.1880682920300916,1.180692646992636,-1.1883519404607639
35,1.234,-0.35,0.08008008008008008,1.1674210744146407,-1.3040292074934152,1.1668857899201448,-1.301695188889732
35,1.234,-0.35,0.09009009009009009,1.1537926749189156,-1.4187006260935004,1.1537810836135753,-1.418301621596535
35,1.234,-0.35,0.10010010010010009,1.1390233408301995,-1.5319691543315384,1.1378114578796226,-1.5320513015919157
35,1.234,-0.35,0.11011011011011011,1.1231276768903704,-1.6437227859650105,1.1231675708679694,-1.6432196297733608
35,1.234,-0.35,0.12012012012012012,1.106121401619126,-1.7538510127657128,1.1063115791006857,-1.75357938743338
